price,postal_code,address,bed,full_bath,half_bath,property_area,property_type,latitude,longitude,year_built,years_old,distance_downtown,monthly_payments,lot_size,basement,garage
739000,T2M1H8,2021 20 AVE NW,4.0,3.0,1.0,1769.0,house,51.070269,-114.107497,2012.0,8.0,3.664804902504665,3195.53,3003,1.0,1.0
519900,T2Z1G8,1036 BRIGHTONCREST GREEN SE,3.0,2.0,1.0,2415.0,house,50.923542,-113.94193999999999,2015.0,5.0,16.36498409226589,2248.11,5274,1.0,1.0
519900,T2Z1G8,1036 BRIGHTONCREST GREEN SE,3.0,2.0,1.0,2415.0,house,50.923542,-113.94193999999999,1990.0,30.0,16.36498409226589,2248.11,5274,1.0,1.0
519900,T2Z1G8,1036 BRIGHTONCREST GREEN SE,3.0,2.0,1.0,2415.0,house,50.923542,-113.94193999999999,1979.0,41.0,16.36498409226589,2248.11,5274,1.0,1.0
248900,T3N1P7,408 - 32 RED EMBERS PARADE NE,2.0,2.0,1.0,992.0,townhouse,51.167158,-113.95476299999999,2010.0,10.0,15.939671827980131,1076.27,naOc,0.0,0.0
248900,T3N1P7,408 - 32 RED EMBERS PARADE NE,2.0,2.0,1.0,992.0,townhouse,51.167158,-113.95476299999999,2012.0,8.0,15.939671827980131,1076.27,naOc,0.0,0.0
248900,T3N1P7,408 - 32 RED EMBERS PARADE NE,2.0,2.0,1.0,992.0,townhouse,51.167158,-113.95476299999999,2011.0,9.0,15.939671827980131,1076.27,naOc,0.0,0.0
379000,T3B1Y6,8532 46 AVE NW,2.0,2.0,,1351.0,house,51.094187,-114.21001499999998,2018.0,2.0,10.97407627320216,1638.84,6000,1.0,0.0
379000,T3B1Y6,8532 46 AVE NW,2.0,2.0,,1351.0,house,51.094187,-114.21001499999998,2010.0,10.0,10.97407627320216,1638.84,6000,1.0,0.0
379000,T3B1Y6,8532 46 AVE NW,2.0,2.0,,1351.0,house,51.094187,-114.21001499999998,2012.0,8.0,10.97407627320216,1638.84,6000,1.0,0.0
159900,T2N0E7,101 - 931 2 AVE NW,1.0,1.0,,538.0,condo,51.055124,-114.08251399999999,1973.0,47.0,1.2802788041441613,691.43,,0.0,0.0
159900,T2N0E7,101 - 931 2 AVE NW,1.0,1.0,,538.0,condo,51.055124,-114.08251399999999,2011.0,9.0,1.2802788041441613,691.43,,0.0,0.0
159900,T2N0E7,101 - 931 2 AVE NW,1.0,1.0,,538.0,condo,51.055124,-114.08251399999999,2015.0,5.0,1.2802788041441613,691.43,,0.0,0.0
264900,T2E3W9,207 - 811 5 ST NE,1.0,1.0,,620.0,condo,51.058909,-114.050201,1979.0,41.0,2.2737762187594655,1145.46,,0.0,0.0
264900,T2E3W9,207 - 811 5 ST NE,1.0,1.0,,620.0,condo,51.058909,-114.050201,2018.0,2.0,2.2737762187594655,1145.46,,0.0,0.0
264900,T2E3W9,207 - 811 5 ST NE,1.0,1.0,,620.0,condo,51.058909,-114.050201,2013.0,7.0,2.2737762187594655,1145.46,,0.0,0.0
1395000,T3H0T5,236 ASPEN SUMMIT HEATH SW,5.0,4.0,1.0,3256.0,house,51.047225,-114.20990900000001,1998.0,22.0,9.510522648292822,,,0.0,0.0
1395000,T3H0T5,236 ASPEN SUMMIT HEATH SW,5.0,4.0,1.0,3256.0,house,51.047225,-114.20990900000001,1973.0,47.0,9.510522648292822,,,0.0,0.0
1395000,T3H0T5,236 ASPEN SUMMIT HEATH SW,5.0,4.0,1.0,3256.0,house,51.047225,-114.20990900000001,2008.0,12.0,9.510522648292822,,,0.0,0.0
369900,T3J3E2,222 MARTINBROOK PL NE,3.0,3.0,1.0,1078.0,house,51.115701,-113.955647,,,11.414018979873896,1599.49,5554,1.0,1.0
369900,T3J3E2,222 MARTINBROOK PL NE,3.0,3.0,1.0,1078.0,house,51.115701,-113.955647,1998.0,22.0,11.414018979873896,1599.49,5554,1.0,1.0
369900,T3J3E2,222 MARTINBROOK PL NE,3.0,3.0,1.0,1078.0,house,51.115701,-113.955647,1997.0,23.0,11.414018979873896,1599.49,5554,1.0,1.0
369900,T3J3E2,222 MARTINBROOK PL NE,3.0,3.0,1.0,1078.0,house,51.114917999999996,-113.956083,2003.0,17.0,11.332031466525802,1340.05,2562,1.0,0.0
369900,T3J3E2,222 MARTINBROOK PL NE,3.0,3.0,1.0,1078.0,house,51.114917999999996,-113.956083,2000.0,20.0,11.332031466525802,1340.05,2562,1.0,0.0
369900,T3J3E2,222 MARTINBROOK PL NE,3.0,3.0,1.0,1078.0,house,51.114917999999996,-113.956083,,,11.332031466525802,1340.05,2562,1.0,0.0
309900,T3J3E2,126 MARTINBROOK RD NE,3.0,2.0,,1083.0,house,51.115701,-113.955647,,,11.414018979873896,1599.49,5554,1.0,1.0
309900,T3J3E2,126 MARTINBROOK RD NE,3.0,2.0,,1083.0,house,51.115701,-113.955647,1998.0,22.0,11.414018979873896,1599.49,5554,1.0,1.0
309900,T3J3E2,126 MARTINBROOK RD NE,3.0,2.0,,1083.0,house,51.115701,-113.955647,1997.0,23.0,11.414018979873896,1599.49,5554,1.0,1.0
309900,T3J3E2,126 MARTINBROOK RD NE,3.0,2.0,,1083.0,house,51.114917999999996,-113.956083,2003.0,17.0,11.332031466525802,1340.05,2562,1.0,0.0
309900,T3J3E2,126 MARTINBROOK RD NE,3.0,2.0,,1083.0,house,51.114917999999996,-113.956083,2000.0,20.0,11.332031466525802,1340.05,2562,1.0,0.0
309900,T3J3E2,126 MARTINBROOK RD NE,3.0,2.0,,1083.0,house,51.114917999999996,-113.956083,,,11.332031466525802,1340.05,2562,1.0,0.0
364900,T2Y3L4,29 SOMERVALE CLOSE SW,2.0,1.0,1.0,1380.0,house,50.901396999999996,-114.07481499999999,1980.0,40.0,15.967322778939927,1577.87,3412,1.0,0.0
364900,T2Y3L4,29 SOMERVALE CLOSE SW,2.0,1.0,1.0,1380.0,house,50.901396999999996,-114.07481499999999,,,15.967322778939927,1577.87,3412,1.0,0.0
364900,T2Y3L4,29 SOMERVALE CLOSE SW,2.0,1.0,1.0,1380.0,house,50.901396999999996,-114.07481499999999,2003.0,17.0,15.967322778939927,1577.87,3412,1.0,0.0
1649900,T2T2L7,1815 40 AVE SW,4.0,4.0,1.0,3193.0,house,51.017976000000004,-114.104431,1958.0,62.0,3.680406263681383,,,0.0,0.0
1649900,T2T2L7,1815 40 AVE SW,4.0,4.0,1.0,3193.0,house,51.017976000000004,-114.104431,,,3.680406263681383,,,0.0,0.0
1649900,T2T2L7,1815 40 AVE SW,4.0,4.0,1.0,3193.0,house,51.017976000000004,-114.104431,1982.0,38.0,3.680406263681383,,,0.0,0.0
659000,T2T4V1,1844 38 Avenue SW,3.0,3.0,1.0,1480.0,townhouse,51.02028,-114.104359,1999.0,21.0,3.4715525350200114,2849.6,naOc,0.0,1.0
659000,T2T4V1,1844 38 Avenue SW,3.0,3.0,1.0,1480.0,townhouse,51.02028,-114.104359,1980.0,40.0,3.4715525350200114,2849.6,naOc,0.0,1.0
659000,T2T4V1,1844 38 Avenue SW,3.0,3.0,1.0,1480.0,townhouse,51.02028,-114.104359,2003.0,17.0,3.4715525350200114,2849.6,naOc,0.0,1.0
745000,T3E3M5,3337 42 ST SW,4.0,3.0,1.0,1743.0,house,51.024136,-114.148632,1949.0,71.0,5.713381731269822,3221.47,2939,1.0,1.0
745000,T3E3M5,3337 42 ST SW,4.0,3.0,1.0,1743.0,house,51.024136,-114.148632,1958.0,62.0,5.713381731269822,3221.47,2939,1.0,1.0
745000,T3E3M5,3337 42 ST SW,4.0,3.0,1.0,1743.0,house,51.024136,-114.148632,,,5.713381731269822,3221.47,2939,1.0,1.0
235000,T2J7H1,204 - 2022 CANYON MEADOWS DR SE,2.0,2.0,,1036.0,condo,50.933009999999996,-114.01626599999999,1961.0,59.0,13.089693813105455,1016.17,,0.0,0.0
235000,T2J7H1,204 - 2022 CANYON MEADOWS DR SE,2.0,2.0,,1036.0,condo,50.932972,-114.01652800000001,2001.0,19.0,13.088067607157447,1058.98,,0.0,0.0
235000,T2J7H1,204 - 2022 CANYON MEADOWS DR SE,2.0,2.0,,1036.0,condo,50.933009999999996,-114.01626599999999,1999.0,21.0,13.089693813105455,1016.17,,0.0,0.0
235000,T2J7H1,204 - 2022 CANYON MEADOWS DR SE,2.0,2.0,,1036.0,condo,50.932972,-114.01652800000001,1961.0,59.0,13.088067607157447,1058.98,,0.0,0.0
235000,T2J7H1,204 - 2022 CANYON MEADOWS DR SE,2.0,2.0,,1036.0,condo,50.933009999999996,-114.01626599999999,,,13.089693813105455,1016.17,,0.0,0.0
235000,T2J7H1,204 - 2022 CANYON MEADOWS DR SE,2.0,2.0,,1036.0,condo,50.932972,-114.01652800000001,1989.0,31.0,13.088067607157447,1058.98,,0.0,0.0
244900,T2J7H1,209 - 2022 CANYON MEADOWS DR SE,2.0,2.0,,1211.0,condo,50.933009999999996,-114.01626599999999,1961.0,59.0,13.089693813105455,1016.17,,0.0,0.0
244900,T2J7H1,209 - 2022 CANYON MEADOWS DR SE,2.0,2.0,,1211.0,condo,50.932972,-114.01652800000001,2001.0,19.0,13.088067607157447,1058.98,,0.0,0.0
244900,T2J7H1,209 - 2022 CANYON MEADOWS DR SE,2.0,2.0,,1211.0,condo,50.933009999999996,-114.01626599999999,1999.0,21.0,13.089693813105455,1016.17,,0.0,0.0
244900,T2J7H1,209 - 2022 CANYON MEADOWS DR SE,2.0,2.0,,1211.0,condo,50.932972,-114.01652800000001,1961.0,59.0,13.088067607157447,1058.98,,0.0,0.0
244900,T2J7H1,209 - 2022 CANYON MEADOWS DR SE,2.0,2.0,,1211.0,condo,50.933009999999996,-114.01626599999999,,,13.089693813105455,1016.17,,0.0,0.0
244900,T2J7H1,209 - 2022 CANYON MEADOWS DR SE,2.0,2.0,,1211.0,condo,50.932972,-114.01652800000001,1989.0,31.0,13.088067607157447,1058.98,,0.0,0.0
2690000,T3C2M2,2432 SOVEREIGN CRES SW,3.0,3.0,,3714.0,house,51.044149,-114.11658,2017.0,3.0,2.982113503516595,,,0.0,0.0
2690000,T3C2M2,2432 SOVEREIGN CRES SW,3.0,3.0,,3714.0,house,51.044149,-114.11658,1949.0,71.0,2.982113503516595,,,0.0,0.0
2690000,T3C2M2,2432 SOVEREIGN CRES SW,3.0,3.0,,3714.0,house,51.044149,-114.11658,2008.0,12.0,2.982113503516595,,,0.0,0.0
2690000,T3C2M2,2432 SOVEREIGN CRES SW,3.0,3.0,,3714.0,house,51.043812,-114.117255,2004.0,16.0,3.030639939310362,3199.42,7492,1.0,1.0
2690000,T3C2M2,2432 SOVEREIGN CRES SW,3.0,3.0,,3714.0,house,51.043812,-114.117255,2001.0,19.0,3.030639939310362,3199.42,7492,1.0,1.0
2690000,T3C2M2,2432 SOVEREIGN CRES SW,3.0,3.0,,3714.0,house,51.043812,-114.117255,2019.0,1.0,3.030639939310362,3199.42,7492,1.0,1.0
2690000,T3C2M2,2432 SOVEREIGN CRES SW,3.0,3.0,,3714.0,house,51.043819,-114.117006,,,3.0132092669857413,3458.87,8428,1.0,1.0
2690000,T3C2M2,2432 SOVEREIGN CRES SW,3.0,3.0,,3714.0,house,51.043819,-114.117006,1999.0,21.0,3.0132092669857413,3458.87,8428,1.0,1.0
739900,T3C2M2,2444 SOVEREIGN CRES SW,5.0,3.0,1.0,2259.0,house,51.044149,-114.11658,2017.0,3.0,2.982113503516595,,,0.0,0.0
739900,T3C2M2,2444 SOVEREIGN CRES SW,5.0,3.0,1.0,2259.0,house,51.044149,-114.11658,1949.0,71.0,2.982113503516595,,,0.0,0.0
739900,T3C2M2,2444 SOVEREIGN CRES SW,5.0,3.0,1.0,2259.0,house,51.044149,-114.11658,2008.0,12.0,2.982113503516595,,,0.0,0.0
739900,T3C2M2,2444 SOVEREIGN CRES SW,5.0,3.0,1.0,2259.0,house,51.043812,-114.117255,2004.0,16.0,3.030639939310362,3199.42,7492,1.0,1.0
739900,T3C2M2,2444 SOVEREIGN CRES SW,5.0,3.0,1.0,2259.0,house,51.043812,-114.117255,2001.0,19.0,3.030639939310362,3199.42,7492,1.0,1.0
739900,T3C2M2,2444 SOVEREIGN CRES SW,5.0,3.0,1.0,2259.0,house,51.043812,-114.117255,2019.0,1.0,3.030639939310362,3199.42,7492,1.0,1.0
739900,T3C2M2,2444 SOVEREIGN CRES SW,5.0,3.0,1.0,2259.0,house,51.043819,-114.117006,,,3.0132092669857413,3458.87,8428,1.0,1.0
739900,T3C2M2,2444 SOVEREIGN CRES SW,5.0,3.0,1.0,2259.0,house,51.043819,-114.117006,1999.0,21.0,3.0132092669857413,3458.87,8428,1.0,1.0
799900,T3C2M2,2440 SOVEREIGN CRES SW,3.0,2.0,1.0,1396.0,house,51.044149,-114.11658,2017.0,3.0,2.982113503516595,,,0.0,0.0
799900,T3C2M2,2440 SOVEREIGN CRES SW,3.0,2.0,1.0,1396.0,house,51.044149,-114.11658,1949.0,71.0,2.982113503516595,,,0.0,0.0
799900,T3C2M2,2440 SOVEREIGN CRES SW,3.0,2.0,1.0,1396.0,house,51.044149,-114.11658,2008.0,12.0,2.982113503516595,,,0.0,0.0
799900,T3C2M2,2440 SOVEREIGN CRES SW,3.0,2.0,1.0,1396.0,house,51.043812,-114.117255,2004.0,16.0,3.030639939310362,3199.42,7492,1.0,1.0
799900,T3C2M2,2440 SOVEREIGN CRES SW,3.0,2.0,1.0,1396.0,house,51.043812,-114.117255,2001.0,19.0,3.030639939310362,3199.42,7492,1.0,1.0
799900,T3C2M2,2440 SOVEREIGN CRES SW,3.0,2.0,1.0,1396.0,house,51.043812,-114.117255,2019.0,1.0,3.030639939310362,3199.42,7492,1.0,1.0
799900,T3C2M2,2440 SOVEREIGN CRES SW,3.0,2.0,1.0,1396.0,house,51.043819,-114.117006,,,3.0132092669857413,3458.87,8428,1.0,1.0
799900,T3C2M2,2440 SOVEREIGN CRES SW,3.0,2.0,1.0,1396.0,house,51.043819,-114.117006,1999.0,21.0,3.0132092669857413,3458.87,8428,1.0,1.0
510000,T2X0K4,248 SILVERADO BLVD SW,3.0,2.0,1.0,2344.0,house,50.886743,-114.084949,,,17.614012981857805,2205.3,4478,1.0,1.0
510000,T2X0K4,248 SILVERADO BLVD SW,3.0,2.0,1.0,2344.0,house,50.886743,-114.084949,2017.0,3.0,17.614012981857805,2205.3,4478,1.0,1.0
510000,T2X0K4,248 SILVERADO BLVD SW,3.0,2.0,1.0,2344.0,house,50.886743,-114.084949,1965.0,55.0,17.614012981857805,2205.3,4478,1.0,1.0
209900,T3B2M8,205 - 4304 75 ST NW,2.0,1.0,,680.0,condo,51.090084999999995,-114.196322,,,9.917683924211646,907.63,,0.0,0.0
209900,T3B2M8,205 - 4304 75 ST NW,2.0,1.0,,680.0,condo,51.090084999999995,-114.196322,2001.0,19.0,9.917683924211646,907.63,,0.0,0.0
209900,T3B2M8,205 - 4304 75 ST NW,2.0,1.0,,680.0,condo,51.090084999999995,-114.196322,1978.0,42.0,9.917683924211646,907.63,,0.0,0.0
509900,T2Z4M7,96 BRIGHTONDALE CLOSE SE,4.0,3.0,1.0,1903.0,house,50.919419,-113.946514,1979.0,41.0,16.5709704707516,2204.87,5210,1.0,1.0
509900,T2Z4M7,96 BRIGHTONDALE CLOSE SE,4.0,3.0,1.0,1903.0,house,50.919419,-113.946514,,,16.5709704707516,2204.87,5210,1.0,1.0
509900,T2Z4M7,96 BRIGHTONDALE CLOSE SE,4.0,3.0,1.0,1903.0,house,50.919419,-113.946514,2008.0,12.0,16.5709704707516,2204.87,5210,1.0,1.0
999000,T3E1K8,2102 53 AVE SW,4.0,4.0,1.0,2388.0,house,51.006151,-114.109389,2011.0,9.0,4.976753336364334,4319.8,3724,1.0,1.0
999000,T3E1K8,2102 53 AVE SW,4.0,4.0,1.0,2388.0,house,51.006151,-114.109389,,,4.976753336364334,4319.8,3724,1.0,1.0
999000,T3E1K8,2102 53 AVE SW,4.0,4.0,1.0,2388.0,house,51.006151,-114.109389,2010.0,10.0,4.976753336364334,4319.8,3724,1.0,1.0
999000,T3E1K8,2102 53 AVE SW,4.0,4.0,1.0,2388.0,house,51.006166,-114.111272,,,5.042237060808668,4021.0,3046,1.0,1.0
999000,T3E1K8,2102 53 AVE SW,4.0,4.0,1.0,2388.0,house,51.006166,-114.111272,2009.0,11.0,5.042237060808668,4021.0,3046,1.0,1.0
929900,T3E1K8,2136 53 AVE SW,4.0,3.0,1.0,1965.0,house,51.006151,-114.109389,2011.0,9.0,4.976753336364334,4319.8,3724,1.0,1.0
929900,T3E1K8,2136 53 AVE SW,4.0,3.0,1.0,1965.0,house,51.006151,-114.109389,,,4.976753336364334,4319.8,3724,1.0,1.0
929900,T3E1K8,2136 53 AVE SW,4.0,3.0,1.0,1965.0,house,51.006151,-114.109389,2010.0,10.0,4.976753336364334,4319.8,3724,1.0,1.0
929900,T3E1K8,2136 53 AVE SW,4.0,3.0,1.0,1965.0,house,51.006166,-114.111272,,,5.042237060808668,4021.0,3046,1.0,1.0
929900,T3E1K8,2136 53 AVE SW,4.0,3.0,1.0,1965.0,house,51.006166,-114.111272,2009.0,11.0,5.042237060808668,4021.0,3046,1.0,1.0
509900,T3G3T1,39 ARBOUR RIDGE WAY NW,4.0,3.0,,1703.0,house,51.138582,-114.191134,1958.0,62.0,13.246948944240863,2204.87,5457,1.0,1.0
509900,T3G3T1,39 ARBOUR RIDGE WAY NW,4.0,3.0,,1703.0,house,51.138582,-114.191134,2010.0,10.0,13.246948944240863,2204.87,5457,1.0,1.0
509900,T3G3T1,39 ARBOUR RIDGE WAY NW,4.0,3.0,,1703.0,house,51.138582,-114.191134,2008.0,12.0,13.246948944240863,2204.87,5457,1.0,1.0
309888,T3K0S7,77 PANATELLA Road NW,3.0,2.0,1.0,1148.0,townhouse,51.164795,-114.087756,1981.0,39.0,13.365303040697004,1339.99,2217,0.0,1.0
309888,T3K0S7,77 PANATELLA Road NW,3.0,2.0,1.0,1148.0,townhouse,51.164858,-114.087767,2003.0,17.0,13.372347631731106,1335.72,naOc,0.0,1.0
309888,T3K0S7,77 PANATELLA Road NW,3.0,2.0,1.0,1148.0,townhouse,51.164795,-114.087756,1958.0,62.0,13.365303040697004,1339.99,2217,0.0,1.0
309888,T3K0S7,77 PANATELLA Road NW,3.0,2.0,1.0,1148.0,townhouse,51.164858,-114.087767,1997.0,23.0,13.372347631731106,1335.72,naOc,0.0,1.0
309888,T3K0S7,77 PANATELLA Road NW,3.0,2.0,1.0,1148.0,townhouse,51.164795,-114.087756,2010.0,10.0,13.365303040697004,1339.99,2217,0.0,1.0
309888,T3K0S7,77 PANATELLA Road NW,3.0,2.0,1.0,1148.0,townhouse,51.164858,-114.087767,1992.0,28.0,13.372347631731106,1335.72,naOc,0.0,1.0
308900,T3K0S7,75 PANATELLA Road NW,3.0,2.0,1.0,1137.0,townhouse,51.164795,-114.087756,1981.0,39.0,13.365303040697004,1339.99,2217,0.0,1.0
308900,T3K0S7,75 PANATELLA Road NW,3.0,2.0,1.0,1137.0,townhouse,51.164858,-114.087767,2003.0,17.0,13.372347631731106,1335.72,naOc,0.0,1.0
308900,T3K0S7,75 PANATELLA Road NW,3.0,2.0,1.0,1137.0,townhouse,51.164795,-114.087756,1958.0,62.0,13.365303040697004,1339.99,2217,0.0,1.0
308900,T3K0S7,75 PANATELLA Road NW,3.0,2.0,1.0,1137.0,townhouse,51.164858,-114.087767,1997.0,23.0,13.372347631731106,1335.72,naOc,0.0,1.0
308900,T3K0S7,75 PANATELLA Road NW,3.0,2.0,1.0,1137.0,townhouse,51.164795,-114.087756,2010.0,10.0,13.365303040697004,1339.99,2217,0.0,1.0
308900,T3K0S7,75 PANATELLA Road NW,3.0,2.0,1.0,1137.0,townhouse,51.164858,-114.087767,1992.0,28.0,13.372347631731106,1335.72,naOc,0.0,1.0
599900,T3N1M9,69 RED SKY TERR NE,4.0,3.0,,2566.0,house,51.174566999999996,-113.95282399999999,1991.0,29.0,16.71580826552292,2594.04,3918,1.0,1.0
599900,T3N1M9,69 RED SKY TERR NE,4.0,3.0,,2566.0,house,51.174566999999996,-113.95282399999999,1968.0,52.0,16.71580826552292,2594.04,3918,1.0,1.0
599900,T3N1M9,69 RED SKY TERR NE,4.0,3.0,,2566.0,house,51.174566999999996,-113.95282399999999,1981.0,39.0,16.71580826552292,2594.04,3918,1.0,1.0
544900,T3J5N4,73 SADDLECREST GREEN NE,6.0,3.0,1.0,2379.0,house,51.138387,-113.94337,1971.0,49.0,13.829084426759202,2356.21,3681,1.0,1.0
544900,T3J5N4,73 SADDLECREST GREEN NE,6.0,3.0,1.0,2379.0,house,51.138387,-113.94337,2010.0,10.0,13.829084426759202,2356.21,3681,1.0,1.0
544900,T3J5N4,73 SADDLECREST GREEN NE,6.0,3.0,1.0,2379.0,house,51.138387,-113.94337,1991.0,29.0,13.829084426759202,2356.21,3681,1.0,1.0
269900,T3K4G4,83 COVENTRY LANE NE,3.0,1.0,1.0,1207.0,house,51.15518,-114.040047,2013.0,7.0,12.487695770913982,1167.08,2121,1.0,0.0
269900,T3K4G4,83 COVENTRY LANE NE,3.0,1.0,1.0,1207.0,house,51.15518,-114.040047,1971.0,49.0,12.487695770913982,1167.08,2121,1.0,0.0
269900,T3K4G4,83 COVENTRY LANE NE,3.0,1.0,1.0,1207.0,house,51.15518,-114.040047,2010.0,10.0,12.487695770913982,1167.08,2121,1.0,0.0
