latitude,longitude,year_built,years_old,distance_downtown,monthly_payments,lot_size,basement,garage,mls
,,,,,1469.77,,0.0,1.0,A1041895
,,1977.0,43.0,,1037.79,3746,1.0,1.0,A1042574
,,2006.0,14.0,,924.93,,0.0,0.0,A1043033
,,2001.0,19.0,,2269.73,3778,1.0,1.0,A1042125
,,2017.0,3.0,,2270.16,,0.0,0.0,A1042983
,,1962.0,58.0,,2486.37,6243,1.0,1.0,A1037346
,,1963.0,57.0,,1988.66,,0.0,0.0,A1042942
,,1993.0,27.0,,2486.37,,0.0,0.0,A1042879
,,2018.0,2.0,,1978.29,5996,1.0,1.0,A1042980
,,2007.0,13.0,,2810.25,6910,1.0,1.0,A1042529
,,2007.0,13.0,,2629.07,8998,1.0,1.0,A1025245
,,2010.0,10.0,,1015.74,,0.0,1.0,A1041987
,,2020.0,0.0,,3740.37,5996,0.0,1.0,A1041796
51.053834,-114.08541299999999,2010.0,10.0,1.27,1210.32,,0.0,0.0,A1033515
,,1981.0,39.0,,1229.78,na,0.0,1.0,A1042444
,,2020.0,0.0,,1664.36,3100,1.0,0.0,A1041603
,,2016.0,4.0,,765.37,,0.0,0.0,A1042869
,,1983.0,37.0,,2853.49,4176,1.0,1.0,A1043015
,,1978.0,42.0,,3450.65,2982,1.0,1.0,A1042546
,,2013.0,7.0,,2767.44,3132,1.0,1.0,A1043008
,,1992.0,28.0,,1469.77,,0.0,1.0,A1041895
,,1978.0,42.0,,1037.79,3746,1.0,1.0,A1042574
,,2019.0,1.0,,924.93,,0.0,0.0,A1043033
,,2000.0,20.0,,2269.73,3778,1.0,1.0,A1042125
,,1981.0,39.0,,2270.16,,0.0,0.0,A1042983
,,2007.0,13.0,,2486.37,6243,1.0,1.0,A1037346
,,1995.0,25.0,,1988.66,,0.0,0.0,A1042942
,,1976.0,44.0,,2486.37,,0.0,0.0,A1042879
,,,,,1978.29,5996,1.0,1.0,A1042980
,,,,,2810.25,6910,1.0,1.0,A1042529
,,2012.0,8.0,,3285.9,3046,1.0,1.0,A1042625
50.977834,-114.002746,1992.0,28.0,8.98,1556.68,3477,1.0,0.0,A1042507
,,1978.0,42.0,,1189.13,na,0.0,1.0,A1041229
,,1987.0,33.0,,1340.05,2551,1.0,0.0,A1042370
51.164065,-113.96360200000001,2001.0,19.0,15.33,907.63,,0.0,0.0,A1042821
,,2013.0,7.0,,,,0.0,0.0,
,,2020.0,0.0,,2460.43,4338,1.0,1.0,A1042572
,,2016.0,4.0,,972.93,na,0.0,0.0,A1042074
,,1983.0,37.0,,,,0.0,0.0,
,,1978.0,42.0,,1729.22,,0.0,1.0,A1042829
,,2013.0,7.0,,1014.01,,0.0,0.0,A1041985
,,1992.0,28.0,,2377.84,6265,1.0,1.0,A1042411
,,1978.0,42.0,,2248.11,5673,1.0,1.0,A1042474
,,2019.0,1.0,,1404.91,,0.0,0.0,A1041938
,,2000.0,20.0,,1685.98,2497,1.0,1.0,A1042323
,,1981.0,39.0,,1685.98,3348,1.0,0.0,A1042824
,,2007.0,13.0,,1571.82,1625,0.0,1.0,A1042723
,,1995.0,25.0,,2810.25,1453,0.0,1.0,A1042483
,,1976.0,44.0,,1967.48,4994,1.0,0.0,A1041504
,,,,,2204.87,,0.0,1.0,A1042815
,,,,,3285.9,3046,1.0,1.0,A1042625
50.977834,-114.002746,2012.0,8.0,8.98,1556.68,3477,1.0,0.0,A1042507
,,1992.0,28.0,,1189.13,na,0.0,1.0,A1041229
,,1978.0,42.0,,1340.05,2551,1.0,0.0,A1042370
51.164065,-113.96360200000001,1987.0,33.0,15.33,907.63,,0.0,0.0,A1042821
,,2001.0,19.0,,,,0.0,0.0,
,,2013.0,7.0,,2460.43,4338,1.0,1.0,A1042572
,,2020.0,0.0,,972.93,na,0.0,0.0,A1042074
,,2016.0,4.0,,,,0.0,0.0,
,,1983.0,37.0,,1729.22,,0.0,1.0,A1042829
,,1978.0,42.0,,1014.01,,0.0,0.0,A1041985
,,2013.0,7.0,,2377.84,6265,1.0,1.0,A1042411
,,1992.0,28.0,,2248.11,5673,1.0,1.0,A1042474
,,1978.0,42.0,,1404.91,,0.0,0.0,A1041938
,,2019.0,1.0,,1685.98,2497,1.0,1.0,A1042323
,,2000.0,20.0,,1685.98,3348,1.0,0.0,A1042824
,,1981.0,39.0,,1571.82,1625,0.0,1.0,A1042723
,,2007.0,13.0,,2810.25,1453,0.0,1.0,A1042483
,,1995.0,25.0,,1967.48,4994,1.0,0.0,A1041504
,,1976.0,44.0,,2204.87,,0.0,1.0,A1042815
,,,,,3285.9,3046,1.0,1.0,A1042625
50.977834,-114.002746,,,8.98,1556.68,3477,1.0,0.0,A1042507
,,2012.0,8.0,,1189.13,na,0.0,1.0,A1041229
,,1992.0,28.0,,1340.05,2551,1.0,0.0,A1042370
51.164065,-113.96360200000001,1978.0,42.0,15.33,907.63,,0.0,0.0,A1042821
,,1987.0,33.0,,,,0.0,0.0,
,,2001.0,19.0,,2460.43,4338,1.0,1.0,A1042572
,,2013.0,7.0,,972.93,na,0.0,0.0,A1042074
,,1970.0,50.0,,,,0.0,0.0,
,,2015.0,5.0,,1729.22,,0.0,1.0,A1042829
,,1977.0,43.0,,1014.01,,0.0,0.0,A1041985
,,2016.0,4.0,,2377.84,6265,1.0,1.0,A1042411
,,2020.0,0.0,,2248.11,5673,1.0,1.0,A1042474
,,2001.0,19.0,,1404.91,,0.0,0.0,A1041938
,,1978.0,42.0,,1685.98,2497,1.0,1.0,A1042323
,,2006.0,14.0,,1685.98,3348,1.0,0.0,A1042824
,,2015.0,5.0,,1571.82,1625,0.0,1.0,A1042723
,,2008.0,12.0,,2810.25,1453,0.0,1.0,A1042483
,,2017.0,3.0,,1967.48,4994,1.0,0.0,A1041504
,,1990.0,30.0,,2204.87,,0.0,1.0,A1042815
,,2010.0,10.0,,,,0.0,0.0,
51.150163,-114.21623899999999,2002.0,18.0,15.35,1167.08,,0.0,1.0,A1042409
,,2016.0,4.0,,3783.61,9085,1.0,1.0,A1031588
,,1976.0,44.0,,,,0.0,0.0,
,,2016.0,4.0,,,,0.0,0.0,
,,2016.0,4.0,,1249.67,,0.0,0.0,A1042354
,,1954.0,66.0,,994.12,,0.0,1.0,A1042112
,,2002.0,18.0,,,,0.0,0.0,
,,1970.0,50.0,,3242.66,3122,1.0,1.0,A1042515
,,2015.0,5.0,,2053.53,4639,1.0,1.0,A1042396
,,1977.0,43.0,,1123.84,2030,1.0,1.0,A1042471
,,2016.0,4.0,,2291.35,6243,1.0,1.0,A1042576
,,2020.0,0.0,,2204.87,5985,1.0,0.0,A1040847
,,2001.0,19.0,,2629.07,3993,1.0,1.0,A1040012
,,1978.0,42.0,,2270.16,6318,1.0,1.0,A1042000
,,2006.0,14.0,,1296.8,,0.0,0.0,A1042463
,,2015.0,5.0,,,,0.0,0.0,
,,2008.0,12.0,,1513.01,5500,1.0,1.0,A1042481
,,2017.0,3.0,,3891.71,9171,1.0,1.0,A1042321
,,1990.0,30.0,,1448.58,2573,1.0,1.0,A1042473
,,2010.0,10.0,,,,0.0,0.0,
51.150163,-114.21623899999999,2002.0,18.0,15.35,1167.08,,0.0,1.0,A1042409
,,2016.0,4.0,,3783.61,9085,1.0,1.0,A1031588
,,1976.0,44.0,,,,0.0,0.0,
,,2016.0,4.0,,,,0.0,0.0,
,,2016.0,4.0,,1249.67,,0.0,0.0,A1042354
,,1954.0,66.0,,994.12,,0.0,1.0,A1042112
,,2002.0,18.0,,,,0.0,0.0,
,,1970.0,50.0,,3242.66,3122,1.0,1.0,A1042515
,,2015.0,5.0,,2053.53,4639,1.0,1.0,A1042396
,,1977.0,43.0,,1123.84,2030,1.0,1.0,A1042471
,,2016.0,4.0,,2291.35,6243,1.0,1.0,A1042576
,,2020.0,0.0,,2204.87,5985,1.0,0.0,A1040847
,,2001.0,19.0,,2629.07,3993,1.0,1.0,A1040012
,,1978.0,42.0,,2270.16,6318,1.0,1.0,A1042000
,,2006.0,14.0,,1296.8,,0.0,0.0,A1042463
,,2015.0,5.0,,,,0.0,0.0,
,,2008.0,12.0,,1513.01,5500,1.0,1.0,A1042481
,,2017.0,3.0,,3891.71,9171,1.0,1.0,A1042321
,,1990.0,30.0,,1448.58,2573,1.0,1.0,A1042473
,,2010.0,10.0,,,,0.0,0.0,
51.150163,-114.21623899999999,2002.0,18.0,15.35,1167.08,,0.0,1.0,A1042409
,,2016.0,4.0,,3783.61,9085,1.0,1.0,A1031588
,,1976.0,44.0,,,,0.0,0.0,
,,2016.0,4.0,,,,0.0,0.0,
,,2016.0,4.0,,1249.67,,0.0,0.0,A1042354
,,1954.0,66.0,,994.12,,0.0,1.0,A1042112
,,2002.0,18.0,,,,0.0,0.0,
,,2020.0,0.0,,3242.66,3122,1.0,1.0,A1042515
,,1993.0,27.0,,2053.53,4639,1.0,1.0,A1042396
,,1980.0,40.0,,1123.84,2030,1.0,1.0,A1042471
,,2003.0,17.0,,2291.35,6243,1.0,1.0,A1042576
,,2012.0,8.0,,2204.87,5985,1.0,0.0,A1040847
,,,,,2629.07,3993,1.0,1.0,A1040012
,,,,,2270.16,6318,1.0,1.0,A1042000
,,2009.0,11.0,,1296.8,,0.0,0.0,A1042463
,,1976.0,44.0,,,,0.0,0.0,
,,,,,1513.01,5500,1.0,1.0,A1042481
,,,,,3891.71,9171,1.0,1.0,A1042321
,,2011.0,9.0,,1448.58,2573,1.0,1.0,A1042473
,,1965.0,55.0,,,,0.0,0.0,
,,1969.0,51.0,,2244.22,3272,1.0,1.0,A1042120
,,1992.0,28.0,,2161.63,na,1.0,1.0,A1041890
,,2015.0,5.0,,2589.29,5996,1.0,1.0,A1038691
,,1980.0,40.0,,1491.82,979,0.0,1.0,A1041366
,,2007.0,13.0,,1496.03,880,0.0,1.0,A1042418
,,1992.0,28.0,,2594.04,6017,1.0,1.0,A1041309
,,2016.0,4.0,,1898.29,7190,1.0,1.0,A1042439
,,1974.0,46.0,,1362.1,,0.0,1.0,A1041652
,,2000.0,20.0,,3285.9,5274,1.0,1.0,A1042451
,,2020.0,0.0,,2149.09,,0.0,1.0,A1042452
,,1993.0,27.0,,1404.48,4768,1.0,0.0,A1042091
,,1980.0,40.0,,1080.6,,0.0,1.0,A1038232
,,2003.0,17.0,,1210.32,3348,1.0,0.0,A1041187
,,2012.0,8.0,,2377.84,na,0.0,1.0,A1042260
,,,,,929.69,,0.0,0.0,A1042450
,,,,,1292.91,,0.0,1.0,A1038432
,,2009.0,11.0,,929.25,,0.0,0.0,A1042423
,,1976.0,44.0,,1080.6,,0.0,0.0,A1040959
,,,,,1577.87,3024,1.0,0.0,A1042099
,,,,,,,0.0,0.0,
,,2011.0,9.0,,2244.22,3272,1.0,1.0,A1042120
,,1965.0,55.0,,2161.63,na,1.0,1.0,A1041890
,,1969.0,51.0,,2589.29,5996,1.0,1.0,A1038691
,,1992.0,28.0,,1491.82,979,0.0,1.0,A1041366
,,2015.0,5.0,,1496.03,880,0.0,1.0,A1042418
,,1980.0,40.0,,2594.04,6017,1.0,1.0,A1041309
,,2007.0,13.0,,1898.29,7190,1.0,1.0,A1042439
,,1992.0,28.0,,1362.1,,0.0,1.0,A1041652
,,2016.0,4.0,,3285.9,5274,1.0,1.0,A1042451
,,1974.0,46.0,,2149.09,,0.0,1.0,A1042452
,,2000.0,20.0,,1404.48,4768,1.0,0.0,A1042091
,,2020.0,0.0,,1080.6,,0.0,1.0,A1038232
,,1993.0,27.0,,1210.32,3348,1.0,0.0,A1041187
,,1980.0,40.0,,2377.84,na,0.0,1.0,A1042260
,,2003.0,17.0,,929.69,,0.0,0.0,A1042450
,,2012.0,8.0,,1292.91,,0.0,1.0,A1038432
,,,,,929.25,,0.0,0.0,A1042423
,,,,,1080.6,,0.0,0.0,A1040959
,,2009.0,11.0,,1577.87,3024,1.0,0.0,A1042099
,,1976.0,44.0,,,,0.0,0.0,
,,,,,2244.22,3272,1.0,1.0,A1042120
,,,,,2161.63,na,1.0,1.0,A1041890
,,2011.0,9.0,,2589.29,5996,1.0,1.0,A1038691
,,1965.0,55.0,,1491.82,979,0.0,1.0,A1041366
,,1969.0,51.0,,1496.03,880,0.0,1.0,A1042418
,,1992.0,28.0,,2594.04,6017,1.0,1.0,A1041309
,,2015.0,5.0,,1898.29,7190,1.0,1.0,A1042439
,,1980.0,40.0,,1362.1,,0.0,1.0,A1041652
,,2007.0,13.0,,3285.9,5274,1.0,1.0,A1042451
,,1992.0,28.0,,2149.09,,0.0,1.0,A1042452
,,2016.0,4.0,,1404.48,4768,1.0,0.0,A1042091
,,1974.0,46.0,,1080.6,,0.0,1.0,A1038232
,,2000.0,20.0,,1210.32,3348,1.0,0.0,A1041187
,,,,,2377.84,na,0.0,1.0,A1042260
,,,,,929.69,,0.0,0.0,A1042450
,,2012.0,8.0,,1292.91,,0.0,1.0,A1038432
,,2012.0,8.0,,929.25,,0.0,0.0,A1042423
,,,,,1080.6,,0.0,0.0,A1040959
,,,,,1577.87,3024,1.0,0.0,A1042099
,,,,,1292.91,,0.0,1.0,A1040222
,,,,,,,0.0,0.0,
,,2008.0,12.0,,1621.11,4036,1.0,1.0,A1042051
,,2000.0,20.0,,2503.18,5587,1.0,1.0,A1040775
,,,,,1941.53,8181,1.0,0.0,A1038696
,,,,,2594.04,4995,1.0,1.0,A1042273
,,2014.0,6.0,,1489.66,2336,0.0,0.0,A1042192
,,2002.0,18.0,,3714.42,2540,0.0,1.0,A1040846
,,1999.0,21.0,,1072.38,na,1.0,0.0,A1041698
,,1952.0,68.0,,1984.77,3918,1.0,1.0,A1042276
,,1957.0,63.0,,1296.8,,0.0,1.0,A1041836
,,1912.0,108.0,,,,0.0,0.0,
,,1976.0,44.0,,1855.05,na,0.0,1.0,A1041952
,,1981.0,39.0,,1685.98,2971,1.0,1.0,A1042227
,,,,,2594.04,2852,1.0,1.0,A1042119
,,,,,1708.03,2874,1.0,1.0,A1041726
,,1964.0,56.0,,817.26,,0.0,0.0,A1042239
,,2004.0,16.0,,2183.25,10635,1.0,1.0,A1039834
,,1995.0,25.0,,2507.13,5748,1.0,1.0,A1042034
,,,,,1167.51,,0.0,1.0,A1042254
,,,,,1292.91,,0.0,1.0,A1040222
,,2012.0,8.0,,,,0.0,0.0,
,,2012.0,8.0,,1621.11,4036,1.0,1.0,A1042051
,,,,,2503.18,5587,1.0,1.0,A1040775
,,,,,1941.53,8181,1.0,0.0,A1038696
,,,,,2594.04,4995,1.0,1.0,A1042273
,,,,,1489.66,2336,0.0,0.0,A1042192
,,2008.0,12.0,,3714.42,2540,0.0,1.0,A1040846
,,2000.0,20.0,,1072.38,na,1.0,0.0,A1041698
,,,,,1984.77,3918,1.0,1.0,A1042276
,,,,,1296.8,,0.0,1.0,A1041836
,,2014.0,6.0,,,,0.0,0.0,
,,2002.0,18.0,,1855.05,na,0.0,1.0,A1041952
,,1999.0,21.0,,1685.98,2971,1.0,1.0,A1042227
,,1952.0,68.0,,2594.04,2852,1.0,1.0,A1042119
,,1957.0,63.0,,1708.03,2874,1.0,1.0,A1041726
,,1912.0,108.0,,817.26,,0.0,0.0,A1042239
,,1976.0,44.0,,2183.25,10635,1.0,1.0,A1039834
,,1981.0,39.0,,2507.13,5748,1.0,1.0,A1042034
,,,,,1167.51,,0.0,1.0,A1042254
,,,,,1292.91,,0.0,1.0,A1040222
,,1964.0,56.0,,,,0.0,0.0,
,,2004.0,16.0,,1621.11,4036,1.0,1.0,A1042051
,,1995.0,25.0,,2503.18,5587,1.0,1.0,A1040775
,,,,,1941.53,8181,1.0,0.0,A1038696
,,,,,2594.04,4995,1.0,1.0,A1042273
,,2012.0,8.0,,1489.66,2336,0.0,0.0,A1042192
,,2012.0,8.0,,3714.42,2540,0.0,1.0,A1040846
,,,,,1072.38,na,1.0,0.0,A1041698
,,,,,1984.77,3918,1.0,1.0,A1042276
,,,,,1296.8,,0.0,1.0,A1041836
,,,,,,,0.0,0.0,
,,2008.0,12.0,,1855.05,na,0.0,1.0,A1041952
,,2000.0,20.0,,1685.98,2971,1.0,1.0,A1042227
,,,,,2594.04,2852,1.0,1.0,A1042119
,,,,,1708.03,2874,1.0,1.0,A1041726
,,2014.0,6.0,,817.26,,0.0,0.0,A1042239
,,2002.0,18.0,,2183.25,10635,1.0,1.0,A1039834
,,1999.0,21.0,,2507.13,5748,1.0,1.0,A1042034
,,1952.0,68.0,,1167.51,,0.0,1.0,A1042254
,,1957.0,63.0,,646.46,na,0.0,0.0,A1041719
51.042317,-114.08536200000002,1912.0,108.0,0.85,946.98,,0.0,0.0,A1041937
,,1976.0,44.0,,1837.32,,0.0,1.0,A1041941
,,1981.0,39.0,,2918.35,5543,1.0,1.0,A1042077
,,,,,2373.42,5323,1.0,1.0,A1041630
,,,,,3458.87,7405,1.0,1.0,A1042055
,,1964.0,56.0,,1340.05,,0.0,0.0,A1042104
,,2004.0,16.0,,994.12,,0.0,1.0,A1042127
,,1995.0,25.0,,3999.38,2997,1.0,1.0,A1041701
,,,,,1491.82,3649,1.0,1.0,A1042070
,,,,,964.28,,0.0,0.0,A1040147
,,2019.0,1.0,,1383.29,285.00,1.0,0.0,A1042319
,,2019.0,1.0,,2377.78,606.00,1.0,1.0,A1042224
,,1956.0,64.0,,2114.5,4995,1.0,1.0,A1041733
,,2016.0,4.0,,3545.35,9548,1.0,1.0,A1041816
,,2020.0,0.0,,669.81,na,1.0,0.0,A1041206
,,1991.0,29.0,,1513.01,2820,1.0,0.0,A1042029
,,1962.0,58.0,,2810.25,5996,1.0,1.0,A1041969
,,2003.0,17.0,,2767.01,4865,1.0,1.0,A1041994
,,2013.0,7.0,,2697.39,5996,1.0,1.0,A1041886
,,2010.0,10.0,,646.46,na,0.0,0.0,A1041719
51.042317,-114.08536200000002,1980.0,40.0,0.85,946.98,,0.0,0.0,A1041937
,,2002.0,18.0,,1837.32,,0.0,1.0,A1041941
,,1979.0,41.0,,2918.35,5543,1.0,1.0,A1042077
,,2014.0,6.0,,2373.42,5323,1.0,1.0,A1041630
,,2007.0,13.0,,3458.87,7405,1.0,1.0,A1042055
,,1981.0,39.0,,1340.05,,0.0,0.0,A1042104
,,2001.0,19.0,,994.12,,0.0,1.0,A1042127
,,1963.0,57.0,,3999.38,2997,1.0,1.0,A1041701
,,2007.0,13.0,,1491.82,3649,1.0,1.0,A1042070
,,,,,964.28,,0.0,0.0,A1040147
,,,,,1383.29,285.00,1.0,0.0,A1042319
,,2019.0,1.0,,2377.78,606.00,1.0,1.0,A1042224
,,2019.0,1.0,,2114.5,4995,1.0,1.0,A1041733
,,1956.0,64.0,,3545.35,9548,1.0,1.0,A1041816
,,2016.0,4.0,,669.81,na,1.0,0.0,A1041206
,,2020.0,0.0,,1513.01,2820,1.0,0.0,A1042029
,,1991.0,29.0,,2810.25,5996,1.0,1.0,A1041969
,,1962.0,58.0,,2767.01,4865,1.0,1.0,A1041994
,,2003.0,17.0,,2697.39,5996,1.0,1.0,A1041886
,,2013.0,7.0,,646.46,na,0.0,0.0,A1041719
51.042317,-114.08536200000002,2010.0,10.0,0.85,946.98,,0.0,0.0,A1041937
,,1980.0,40.0,,1837.32,,0.0,1.0,A1041941
,,2002.0,18.0,,2918.35,5543,1.0,1.0,A1042077
,,1979.0,41.0,,2373.42,5323,1.0,1.0,A1041630
,,2014.0,6.0,,3458.87,7405,1.0,1.0,A1042055
,,2007.0,13.0,,1340.05,,0.0,0.0,A1042104
,,1981.0,39.0,,994.12,,0.0,1.0,A1042127
,,2001.0,19.0,,3999.38,2997,1.0,1.0,A1041701
,,1963.0,57.0,,1491.82,3649,1.0,1.0,A1042070
,,2007.0,13.0,,964.28,,0.0,0.0,A1040147
,,,,,1383.29,285.00,1.0,0.0,A1042319
,,,,,2377.78,606.00,1.0,1.0,A1042224
,,2019.0,1.0,,2114.5,4995,1.0,1.0,A1041733
,,2019.0,1.0,,3545.35,9548,1.0,1.0,A1041816
,,1956.0,64.0,,669.81,na,1.0,0.0,A1041206
,,2016.0,4.0,,1513.01,2820,1.0,0.0,A1042029
,,2020.0,0.0,,2810.25,5996,1.0,1.0,A1041969
,,1991.0,29.0,,2767.01,4865,1.0,1.0,A1041994
,,1962.0,58.0,,2697.39,5996,1.0,1.0,A1041886
,,2003.0,17.0,,2507.99,5500,1.0,1.0,A1041833
,,2013.0,7.0,,,111078,0.0,0.0,A1041893
,,2010.0,10.0,,,62291,0.0,0.0,A1041884
,,1980.0,40.0,,,57935,0.0,0.0,A1041882
,,2002.0,18.0,,,57935,0.0,0.0,A1041878
,,1979.0,41.0,,,57935,0.0,0.0,A1041866
,,2014.0,6.0,,3458.87,6598,1.0,1.0,A1041838
,,2007.0,13.0,,1599.49,,0.0,1.0,A1041808
,,1981.0,39.0,,691.43,Unknown,0.0,0.0,A1040918
,,2001.0,19.0,,1513.01,,0.0,0.0,A1040497
,,1963.0,57.0,,1422.2,na,0.0,1.0,A1040117
,,2007.0,13.0,,1485.77,na,0.0,1.0,A1040544
,,2000.0,20.0,,1033.47,,0.0,1.0,A1041690
,,,,,1902.18,4090,1.0,1.0,A1041782
,,,,,1705.87,2648,1.0,1.0,A1040684
,,1978.0,42.0,,1902.61,3251,1.0,1.0,A1041637
,,1958.0,62.0,,1685.98,5608,1.0,0.0,A1041622
,,1956.0,64.0,,1677.76,na,1.0,1.0,A1041731
,,1958.0,62.0,,1577.87,3821,1.0,1.0,A1041654
,,2015.0,5.0,,3891.28,na,0.0,1.0,A1041489
,,2011.0,9.0,,2507.99,5500,1.0,1.0,A1041833
,,1978.0,42.0,,,111078,0.0,0.0,A1041893
,,2005.0,15.0,,,62291,0.0,0.0,A1041884
,,2008.0,12.0,,,57935,0.0,0.0,A1041882
,,,,,,57935,0.0,0.0,A1041878
,,,,,,57935,0.0,0.0,A1041866
,,1994.0,26.0,,3458.87,6598,1.0,1.0,A1041838
,,2012.0,8.0,,1599.49,,0.0,1.0,A1041808
,,2000.0,20.0,,691.43,Unknown,0.0,0.0,A1040918
,,2015.0,5.0,,1513.01,,0.0,0.0,A1040497
,,1973.0,47.0,,1422.2,na,0.0,1.0,A1040117
,,1984.0,36.0,,1485.77,na,0.0,1.0,A1040544
,,1954.0,66.0,,1033.47,,0.0,1.0,A1041690
,,1957.0,63.0,,1902.18,4090,1.0,1.0,A1041782
,,2000.0,20.0,,1705.87,2648,1.0,1.0,A1040684
,,,,,1902.61,3251,1.0,1.0,A1041637
,,,,,1685.98,5608,1.0,0.0,A1041622
,,1978.0,42.0,,1677.76,na,1.0,1.0,A1041731
,,1958.0,62.0,,1577.87,3821,1.0,1.0,A1041654
,,1956.0,64.0,,3891.28,na,0.0,1.0,A1041489
,,1958.0,62.0,,2507.99,5500,1.0,1.0,A1041833
,,2015.0,5.0,,,111078,0.0,0.0,A1041893
,,2011.0,9.0,,,62291,0.0,0.0,A1041884
,,1978.0,42.0,,,57935,0.0,0.0,A1041882
,,2005.0,15.0,,,57935,0.0,0.0,A1041878
,,2008.0,12.0,,,57935,0.0,0.0,A1041866
,,,,,3458.87,6598,1.0,1.0,A1041838
,,,,,1599.49,,0.0,1.0,A1041808
,,1994.0,26.0,,691.43,Unknown,0.0,0.0,A1040918
,,2012.0,8.0,,1513.01,,0.0,0.0,A1040497
,,2000.0,20.0,,1422.2,na,0.0,1.0,A1040117
,,2015.0,5.0,,1485.77,na,0.0,1.0,A1040544
,,1973.0,47.0,,1033.47,,0.0,1.0,A1041690
,,1984.0,36.0,,1902.18,4090,1.0,1.0,A1041782
,,1954.0,66.0,,1705.87,2648,1.0,1.0,A1040684
,,1957.0,63.0,,1902.61,3251,1.0,1.0,A1041637
,,2000.0,20.0,,1685.98,5608,1.0,0.0,A1041622
,,,,,1677.76,na,1.0,1.0,A1041731
,,,,,1577.87,3821,1.0,1.0,A1041654
,,1978.0,42.0,,3891.28,na,0.0,1.0,A1041489
,,1958.0,62.0,,3005.27,3046,1.0,1.0,A1040529
,,1956.0,64.0,,2962.02,2992,1.0,1.0,A1041219
,,1958.0,62.0,,1296.8,,0.0,0.0,A1041582
,,2015.0,5.0,,4280.4,8396,1.0,1.0,A1040607
,,2011.0,9.0,,2723.77,4822,1.0,1.0,A1041572
,,1978.0,42.0,,989.36,,0.0,0.0,A1040974
,,2005.0,15.0,,907.63,,0.0,1.0,A1041515
,,2008.0,12.0,,907.63,,0.0,1.0,A1041574
,,,,,1902.18,3584,1.0,1.0,A1041544
,,,,,,,0.0,0.0,
,,1994.0,26.0,,2633.39,6932,1.0,1.0,A1040820
,,2012.0,8.0,,2118.39,5091,1.0,1.0,A1040912
,,2000.0,20.0,,4323.69,11582,1.0,1.0,A1041128
,,2015.0,5.0,,3351.2,3304,1.0,1.0,A1041516
,,1973.0,47.0,,1383.72,2669,1.0,0.0,A1041080
,,1984.0,36.0,,1275.18,na,1.0,1.0,A1041360
,,1954.0,66.0,,,,0.0,0.0,
,,1957.0,63.0,,2161.63,5124,1.0,1.0,A1041481
,,1975.0,45.0,,2377.84,5565,1.0,1.0,A1041503
,,1999.0,21.0,,3891.28,0,0.0,1.0,A1041567
,,2017.0,3.0,,3005.27,3046,1.0,1.0,A1040529
,,1950.0,70.0,,2962.02,2992,1.0,1.0,A1041219
,,1988.0,32.0,,1296.8,,0.0,0.0,A1041582
,,2014.0,6.0,,4280.4,8396,1.0,1.0,A1040607
,,2009.0,11.0,,2723.77,4822,1.0,1.0,A1041572
,,2015.0,5.0,,989.36,,0.0,0.0,A1040974
,,2020.0,0.0,,907.63,,0.0,1.0,A1041515
,,1980.0,40.0,,907.63,,0.0,1.0,A1041574
,,1981.0,39.0,,1902.18,3584,1.0,1.0,A1041544
,,2004.0,16.0,,,,0.0,0.0,
,,1969.0,51.0,,2633.39,6932,1.0,1.0,A1040820
,,1997.0,23.0,,2118.39,5091,1.0,1.0,A1040912
,,1971.0,49.0,,4323.69,11582,1.0,1.0,A1041128
,,1973.0,47.0,,3351.2,3304,1.0,1.0,A1041516
,,2006.0,14.0,,1383.72,2669,1.0,0.0,A1041080
,,1956.0,64.0,,1275.18,na,1.0,1.0,A1041360
,,2003.0,17.0,,,,0.0,0.0,
,,1957.0,63.0,,2161.63,5124,1.0,1.0,A1041481
,,1975.0,45.0,,2377.84,5565,1.0,1.0,A1041503
,,1999.0,21.0,,3891.28,0,0.0,1.0,A1041567
,,2017.0,3.0,,3005.27,3046,1.0,1.0,A1040529
,,1950.0,70.0,,2962.02,2992,1.0,1.0,A1041219
,,1988.0,32.0,,1296.8,,0.0,0.0,A1041582
,,2014.0,6.0,,4280.4,8396,1.0,1.0,A1040607
,,2009.0,11.0,,2723.77,4822,1.0,1.0,A1041572
,,2015.0,5.0,,989.36,,0.0,0.0,A1040974
,,2020.0,0.0,,907.63,,0.0,1.0,A1041515
,,1980.0,40.0,,907.63,,0.0,1.0,A1041574
,,1981.0,39.0,,1902.18,3584,1.0,1.0,A1041544
,,2004.0,16.0,,,,0.0,0.0,
,,1969.0,51.0,,2633.39,6932,1.0,1.0,A1040820
,,1997.0,23.0,,2118.39,5091,1.0,1.0,A1040912
,,1971.0,49.0,,4323.69,11582,1.0,1.0,A1041128
,,1973.0,47.0,,3351.2,3304,1.0,1.0,A1041516
,,2006.0,14.0,,1383.72,2669,1.0,0.0,A1041080
,,1956.0,64.0,,1275.18,na,1.0,1.0,A1041360
,,2003.0,17.0,,,,0.0,0.0,
,,1957.0,63.0,,2161.63,5124,1.0,1.0,A1041481
,,1975.0,45.0,,2377.84,5565,1.0,1.0,A1041503
,,1999.0,21.0,,3891.28,0,0.0,1.0,A1041567
51.040103,-114.10826499999999,2017.0,3.0,2.46,,,0.0,0.0,
51.071793,-114.05667199999999,1950.0,70.0,3.22,1768.57,na,0.0,1.0,A1041438
